open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-01-10T04:00:00+00:00,90626.15,90682.7,90408.23,90678.5,491.62648,2026-01-10T07:59:59.999000+00:00,44519778.6610781,128891
2026-01-10T08:00:00+00:00,90678.5,90832.0,90618.28,90723.86,647.39632,2026-01-10T11:59:59.999000+00:00,58733899.4249501,150291
2026-01-10T12:00:00+00:00,90723.87,90788.78,90538.46,90665.75,414.48163,2026-01-10T15:59:59.999000+00:00,37576099.8211168,122126
2026-01-10T16:00:00+00:00,90665.76,90746.0,90504.55,90626.54,530.14761,2026-01-10T19:59:59.999000+00:00,48045037.4675609,93917
2026-01-10T20:00:00+00:00,90626.54,90659.03,90404.0,90504.7,491.4755,2026-01-10T23:59:59.999000+00:00,44493403.9966902,131751
2026-01-11T00:00:00+00:00,90504.7,90737.95,90451.1,90733.5,463.88039,2026-01-11T03:59:59.999000+00:00,42051077.8909056,124999
2026-01-11T04:00:00+00:00,90733.49,90850.0,90585.34,90710.79,546.84342,2026-01-11T07:59:59.999000+00:00,49620691.8973478,110833
2026-01-11T08:00:00+00:00,90710.8,90816.0,90610.27,90754.99,694.37617,2026-01-11T11:59:59.999000+00:00,63005915.2324175,134305
2026-01-11T12:00:00+00:00,90754.99,91191.5,90708.25,90875.79,1144.02813,2026-01-11T15:59:59.999000+00:00,104038227.4027365,250909
2026-01-11T16:00:00+00:00,90875.79,91283.89,90673.3,90690.8,961.40735,2026-01-11T19:59:59.999000+00:00,87473936.3307343,232990
2026-01-11T20:00:00+00:00,90690.81,91041.79,90236.0,91013.65,1666.60048,2026-01-11T23:59:59.999000+00:00,151056015.1778082,427993
2026-01-12T00:00:00+00:00,91013.66,92519.95,90700.29,91808.12,3786.46912,2026-01-12T03:59:59.999000+00:00,347253069.6496484,953179
2026-01-12T04:00:00+00:00,91808.12,92290.81,91381.36,91408.09,1706.23351,2026-01-12T07:59:59.999000+00:00,156828888.7569121,373934
2026-01-12T08:00:00+00:00,91408.09,91630.13,90370.0,90620.96,2761.14204,2026-01-12T11:59:59.999000+00:00,250751817.4697381,581046
2026-01-12T12:00:00+00:00,90620.95,91665.0,90128.44,91665.0,2904.06995,2026-01-12T15:59:59.999000+00:00,263929473.5737071,877382
2026-01-12T16:00:00+00:00,91664.99,92332.0,91000.53,91861.27,3629.97324,2026-01-12T19:59:59.999000+00:00,333268940.8490825,928463
2026-01-12T20:00:00+00:00,91861.27,92046.23,90938.2,91296.2,1400.19482,2026-01-12T23:59:59.999000+00:00,127932671.9702182,385505
2026-01-13T00:00:00+00:00,91296.2,91546.08,91042.66,91408.91,1312.52459,2026-01-13T03:59:59.999000+00:00,119841692.4564612,325189
2026-01-13T04:00:00+00:00,91408.9,92275.38,91350.71,91942.0,2568.59009,2026-01-13T07:59:59.999000+00:00,236174198.0768592,445438
2026-01-13T08:00:00+00:00,91941.99,92672.11,91924.27,92000.74,2545.21662,2026-01-13T11:59:59.999000+00:00,234776011.9427941,473767
2026-01-13T12:00:00+00:00,92000.73,93450.0,91787.61,93449.99,4336.89557,2026-01-13T15:59:59.999000+00:00,401086823.4086086,1170196
2026-01-13T16:00:00+00:00,93449.99,94231.82,93078.31,94226.84,4752.59807,2026-01-13T19:59:59.999000+00:00,444758231.025622,1286109
2026-01-13T20:00:00+00:00,94226.85,96495.0,94062.0,95414.0,7505.68988,2026-01-13T23:59:59.999000+00:00,713133844.2073587,1324372
2026-01-14T00:00:00+00:00,95413.99,95722.01,95116.03,95720.99,2381.89992,2026-01-14T03:59:59.999000+00:00,227239900.7223417,643513
