open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-04-27T17:00:00+00:00,76618.59,76990.43,76618.59,76743.24,874.80558,2026-04-27T17:59:59.999000+00:00,67173019.4121957,148517
2026-04-27T18:00:00+00:00,76743.23,76890.99,76668.52,76834.06,361.97331,2026-04-27T18:59:59.999000+00:00,27786386.6142384,82257
2026-04-27T19:00:00+00:00,76834.05,76894.7,76459.64,76878.07,598.68003,2026-04-27T19:59:59.999000+00:00,45903721.9124415,123137
2026-04-27T20:00:00+00:00,76878.23,77067.8,76844.16,76960.43,310.80766,2026-04-27T20:59:59.999000+00:00,23920970.1442154,67517
2026-04-27T21:00:00+00:00,76960.43,76981.53,76786.8,76786.81,223.94467,2026-04-27T21:59:59.999000+00:00,17218633.476209,59981
2026-04-27T22:00:00+00:00,76786.81,77082.78,76763.71,77066.42,364.86359,2026-04-27T22:59:59.999000+00:00,28080626.9754968,59100
2026-04-27T23:00:00+00:00,77066.42,77450.0,77018.56,77371.32,438.27302,2026-04-27T23:59:59.999000+00:00,33856381.3650216,60359
2026-04-28T00:00:00+00:00,77371.32,77478.0,77210.92,77379.62,327.26244,2026-04-28T00:59:59.999000+00:00,25310250.5288288,88055
2026-04-28T01:00:00+00:00,77379.62,77394.1,77038.1,77084.68,404.77602,2026-04-28T01:59:59.999000+00:00,31251762.7637143,72271
2026-04-28T02:00:00+00:00,77084.69,77227.03,76672.56,76890.93,437.7548,2026-04-28T02:59:59.999000+00:00,33687481.3488039,105486
2026-04-28T03:00:00+00:00,76890.92,76890.92,76672.0,76815.18,278.47081,2026-04-28T03:59:59.999000+00:00,21380416.9554849,66385
2026-04-28T04:00:00+00:00,76815.18,76950.0,76701.35,76888.08,274.86374,2026-04-28T04:59:59.999000+00:00,21114473.3267257,64000
2026-04-28T05:00:00+00:00,76888.08,77154.0,76811.01,76885.98,510.80129,2026-04-28T05:59:59.999000+00:00,39323087.4622852,80935
2026-04-28T06:00:00+00:00,76885.97,77027.91,76588.0,76720.0,465.05641,2026-04-28T06:59:59.999000+00:00,35717667.1647988,81428
2026-04-28T07:00:00+00:00,76720.01,76922.22,76424.9,76879.28,1631.99051,2026-04-28T07:59:59.999000+00:00,125275096.2577061,156070
2026-04-28T08:00:00+00:00,76879.28,77013.63,76741.12,76858.59,1043.07562,2026-04-28T08:59:59.999000+00:00,80217077.8386712,95582
2026-04-28T09:00:00+00:00,76858.59,76863.54,76495.91,76598.0,361.69239,2026-04-28T09:59:59.999000+00:00,27746998.6077972,76034
2026-04-28T10:00:00+00:00,76597.99,76692.19,76484.7,76618.35,418.24563,2026-04-28T10:59:59.999000+00:00,32030505.3486061,64268
2026-04-28T11:00:00+00:00,76618.35,76649.86,76130.1,76229.0,1019.71842,2026-04-28T11:59:59.999000+00:00,77817781.078839,150815
2026-04-28T12:00:00+00:00,76228.99,76421.94,76168.84,76372.05,652.01316,2026-04-28T12:59:59.999000+00:00,49736460.9060171,118362
2026-04-28T13:00:00+00:00,76372.04,76411.72,75924.98,76189.84,1288.525,2026-04-28T13:59:59.999000+00:00,98144621.7143475,197727
2026-04-28T14:00:00+00:00,76189.85,76199.99,75666.6,75949.99,1264.2758,2026-04-28T14:59:59.999000+00:00,95908641.0863384,248276
2026-04-28T15:00:00+00:00,75950.0,76085.42,75836.88,76066.38,571.95819,2026-04-28T15:59:59.999000+00:00,43465481.1749352,147410
2026-04-28T16:00:00+00:00,76066.37,76218.06,75881.28,76125.04,447.54534,2026-04-28T16:59:59.999000+00:00,34025084.5278967,117824
2026-04-28T17:00:00+00:00,76125.04,76262.63,75959.05,76187.3,337.12149,2026-04-28T17:59:59.999000+00:00,25664024.8174395,88142
2026-04-28T18:00:00+00:00,76187.3,76280.91,76137.86,76242.18,337.48355,2026-04-28T18:59:59.999000+00:00,25718473.9084115,73755
2026-04-28T19:00:00+00:00,76242.17,76380.83,76066.35,76330.97,259.65416,2026-04-28T19:59:59.999000+00:00,19796172.3608617,60525
2026-04-28T20:00:00+00:00,76330.97,76480.0,76323.71,76463.95,259.71578,2026-04-28T20:59:59.999000+00:00,19843199.4585084,53845
2026-04-28T21:00:00+00:00,76463.95,76481.3,76267.61,76357.15,281.17357,2026-04-28T21:59:59.999000+00:00,21477545.3939097,49090
2026-04-28T22:00:00+00:00,76357.15,76446.26,76218.0,76242.17,157.60986,2026-04-28T22:59:59.999000+00:00,12030079.6709393,51911
2026-04-28T23:00:00+00:00,76242.17,76370.0,76197.02,76342.77,179.93985,2026-04-28T23:59:59.999000+00:00,13730289.853155,44250
2026-04-29T00:00:00+00:00,76342.78,76557.97,76276.0,76512.0,636.88517,2026-04-29T00:59:59.999000+00:00,48665597.60029,70170
2026-04-29T01:00:00+00:00,76511.99,76668.02,76187.75,76571.0,371.48818,2026-04-29T01:59:59.999000+00:00,28395383.7707144,86941
2026-04-29T02:00:00+00:00,76571.0,76666.82,76402.72,76531.29,315.29662,2026-04-29T02:59:59.999000+00:00,24124805.1037399,61130
2026-04-29T03:00:00+00:00,76531.29,77127.62,76519.94,76994.78,568.25927,2026-04-29T03:59:59.999000+00:00,43688040.4880299,126002
2026-04-29T04:00:00+00:00,76994.77,77455.71,76880.0,77269.76,655.24397,2026-04-29T04:59:59.999000+00:00,50584234.259835,118055
2026-04-29T05:00:00+00:00,77269.76,77329.31,77198.07,77288.38,412.95649,2026-04-29T05:59:59.999000+00:00,31904881.1261478,72991
2026-04-29T06:00:00+00:00,77288.39,77337.57,76907.07,77031.06,974.38933,2026-04-29T06:59:59.999000+00:00,75097495.6998296,89999
2026-04-29T07:00:00+00:00,77031.07,77182.91,77031.06,77053.64,931.98531,2026-04-29T07:59:59.999000+00:00,71823640.8185772,67058
2026-04-29T08:00:00+00:00,77053.65,77148.79,76972.32,77046.32,539.09721,2026-04-29T08:59:59.999000+00:00,41531536.2220876,65869
2026-04-29T09:00:00+00:00,77046.31,77800.0,76972.32,77642.0,835.54071,2026-04-29T09:59:59.999000+00:00,64717488.3713181,128804
2026-04-29T10:00:00+00:00,77642.0,77904.93,77559.19,77619.61,790.81622,2026-04-29T10:59:59.999000+00:00,61465699.0963253,130604
2026-04-29T11:00:00+00:00,77619.62,77694.61,77485.81,77590.03,531.7514,2026-04-29T11:59:59.999000+00:00,41254142.850333,93726
2026-04-29T12:00:00+00:00,77590.04,77596.39,76850.0,77143.68,1776.35149,2026-04-29T12:59:59.999000+00:00,137220353.912218,165165
2026-04-29T13:00:00+00:00,77143.68,77240.0,76425.62,76783.43,1000.6949,2026-04-29T13:59:59.999000+00:00,76863480.2771353,244561
2026-04-29T14:00:00+00:00,76783.42,76927.69,76489.99,76570.0,1353.72071,2026-04-29T14:59:59.999000+00:00,103831096.0320672,211273
2026-04-29T15:00:00+00:00,76570.0,76634.61,75705.32,75924.25,1132.75734,2026-04-29T15:59:59.999000+00:00,86248554.826363,263826
2026-04-29T16:00:00+00:00,75924.24,76125.47,75696.13,75803.54,1021.10079,2026-04-29T16:59:59.999000+00:00,77472168.8628467,164211
2026-04-29T17:00:00+00:00,75803.55,76184.01,75803.55,76184.01,549.93434,2026-04-29T17:59:59.999000+00:00,41776178.898986,111894
2026-04-29T18:00:00+00:00,76184.0,76274.8,74937.52,75513.91,1926.88309,2026-04-29T18:59:59.999000+00:00,145067038.6684005,294876
2026-04-29T19:00:00+00:00,75513.92,75591.83,75302.31,75563.86,464.5754,2026-04-29T19:59:59.999000+00:00,35058390.2980008,119543
2026-04-29T20:00:00+00:00,75563.87,75857.32,75497.43,75676.79,575.31173,2026-04-29T20:59:59.999000+00:00,43526306.703035,129870
2026-04-29T21:00:00+00:00,75676.79,76088.9,75607.7,75933.93,363.06477,2026-04-29T21:59:59.999000+00:00,27548477.7373135,80429
2026-04-29T22:00:00+00:00,75933.94,76004.14,75818.14,75927.38,272.33397,2026-04-29T22:59:59.999000+00:00,20678748.535335,70314
2026-04-29T23:00:00+00:00,75927.38,75990.06,75692.33,75780.0,279.49181,2026-04-29T23:59:59.999000+00:00,21192118.1865993,65579
2026-04-30T00:00:00+00:00,75780.0,76344.61,75656.03,76248.74,562.71461,2026-04-30T00:59:59.999000+00:00,42778314.1358503,119534
2026-04-30T01:00:00+00:00,76248.76,76473.26,76178.73,76232.8,331.53653,2026-04-30T01:59:59.999000+00:00,25299016.0946949,107748
2026-04-30T02:00:00+00:00,76232.81,76351.04,75494.7,75704.74,537.06765,2026-04-30T02:59:59.999000+00:00,40740052.1099857,188003
2026-04-30T03:00:00+00:00,75704.74,75994.26,75659.85,75928.1,182.12647,2026-04-30T03:59:59.999000+00:00,13816312.2895181,86860
2026-04-30T04:00:00+00:00,75928.09,75963.92,75414.57,75497.0,426.96926,2026-04-30T04:59:59.999000+00:00,32282647.6446792,122194
2026-04-30T05:00:00+00:00,75497.01,75750.0,75323.65,75600.09,491.70915,2026-04-30T05:59:59.999000+00:00,37148606.2168342,104638
2026-04-30T06:00:00+00:00,75600.09,75867.9,75569.99,75753.53,372.15072,2026-04-30T06:59:59.999000+00:00,28173419.3639804,83435
2026-04-30T07:00:00+00:00,75753.54,76179.91,75718.5,76161.67,516.75183,2026-04-30T07:59:59.999000+00:00,39262218.400247,103696
2026-04-30T08:00:00+00:00,76161.67,76208.92,76019.57,76058.17,350.94571,2026-04-30T08:59:59.999000+00:00,26707017.3125824,72071
2026-04-30T09:00:00+00:00,76058.17,76339.38,76012.6,76097.19,445.01057,2026-04-30T09:59:59.999000+00:00,33881176.9937537,87648
2026-04-30T10:00:00+00:00,76097.19,76163.52,75974.93,76028.66,365.18719,2026-04-30T10:59:59.999000+00:00,27774328.2130932,73016
2026-04-30T11:00:00+00:00,76028.66,76244.36,75876.29,76059.43,550.88667,2026-04-30T11:59:59.999000+00:00,41892901.5352159,88122
2026-04-30T12:00:00+00:00,76059.42,76511.22,76042.75,76308.48,1520.57994,2026-04-30T12:59:59.999000+00:00,116079682.4565041,111086
2026-04-30T13:00:00+00:00,76308.48,76669.14,76116.2,76420.44,927.16622,2026-04-30T13:59:59.999000+00:00,70830646.5586727,241267
2026-04-30T14:00:00+00:00,76420.45,76597.51,76093.81,76301.24,683.75312,2026-04-30T14:59:59.999000+00:00,52215859.3039592,252622
2026-04-30T15:00:00+00:00,76301.25,76653.6,76163.16,76473.6,374.70038,2026-04-30T15:59:59.999000+00:00,28632991.658662,152110
2026-04-30T16:00:00+00:00,76473.6,76484.6,76228.27,76261.03,165.45041,2026-04-30T16:59:59.999000+00:00,12636560.0635636,80730
2026-04-30T17:00:00+00:00,76261.04,76328.71,76111.0,76250.01,273.82279,2026-04-30T17:59:59.999000+00:00,20864907.6741151,96503
2026-04-30T18:00:00+00:00,76250.0,76468.84,76204.4,76350.0,184.15567,2026-04-30T18:59:59.999000+00:00,14059987.7795101,87566
2026-04-30T19:00:00+00:00,76350.0,76514.8,76308.33,76412.8,307.53776,2026-04-30T19:59:59.999000+00:00,23510637.5522581,92951
2026-04-30T20:00:00+00:00,76412.8,76568.9,76318.31,76492.46,287.06721,2026-04-30T20:59:59.999000+00:00,21952377.4202581,70550
2026-04-30T21:00:00+00:00,76492.45,76535.42,76240.78,76241.78,183.08169,2026-04-30T21:59:59.999000+00:00,13985003.6584486,47338
2026-04-30T22:00:00+00:00,76241.77,76449.16,76206.02,76237.06,158.56535,2026-04-30T22:59:59.999000+00:00,12103139.7330138,55111
2026-04-30T23:00:00+00:00,76237.07,76380.2,76217.96,76346.57,182.87917,2026-04-30T23:59:59.999000+00:00,13956787.5197536,44681
2026-05-01T00:00:00+00:00,76346.58,76591.0,76320.42,76458.05,502.88844,2026-05-01T00:59:59.999000+00:00,38456380.7516217,68098
2026-05-01T01:00:00+00:00,76458.06,76776.21,76449.5,76686.13,486.84554,2026-05-01T01:59:59.999000+00:00,37299546.5556193,56395
2026-05-01T02:00:00+00:00,76686.12,76744.6,76533.74,76592.54,204.45438,2026-05-01T02:59:59.999000+00:00,15668983.9651796,47534
2026-05-01T03:00:00+00:00,76592.54,77453.74,76555.06,77131.08,1056.19913,2026-05-01T03:59:59.999000+00:00,81535203.7703037,160525
2026-05-01T04:00:00+00:00,77131.08,77206.38,76653.6,77042.44,995.75921,2026-05-01T04:59:59.999000+00:00,76701960.696507,82896
