open_time,open,high,low,close,volume,close_time,quote_volume,trades
2026-04-24T06:00:00+00:00,634.11,635.36,633.38,634.56,3000.424,2026-04-24T06:59:59.999000+00:00,1903655.99013,23259
2026-04-24T07:00:00+00:00,634.57,637.17,634.33,635.0,3460.321,2026-04-24T07:59:59.999000+00:00,2200497.79777,23647
2026-04-24T08:00:00+00:00,634.99,637.87,634.54,637.04,3998.343,2026-04-24T08:59:59.999000+00:00,2545096.37579,24382
2026-04-24T09:00:00+00:00,637.04,637.19,633.33,633.97,4751.51,2026-04-24T09:59:59.999000+00:00,3014298.94354,27035
2026-04-24T10:00:00+00:00,633.97,635.55,633.6,634.88,2611.252,2026-04-24T10:59:59.999000+00:00,1657088.2843,21606
2026-04-24T11:00:00+00:00,634.89,638.75,634.89,638.1,4605.173,2026-04-24T11:59:59.999000+00:00,2935134.71128,37520
2026-04-24T12:00:00+00:00,638.1,638.82,636.48,638.56,2481.986,2026-04-24T12:59:59.999000+00:00,1582884.27003,26723
2026-04-24T13:00:00+00:00,638.57,640.49,637.42,638.45,4329.815,2026-04-24T13:59:59.999000+00:00,2767214.47824,43532
2026-04-24T14:00:00+00:00,638.44,639.11,636.05,638.23,4988.325,2026-04-24T14:59:59.999000+00:00,3183300.03829,34986
2026-04-24T15:00:00+00:00,638.23,639.78,635.95,639.6,5154.399,2026-04-24T15:59:59.999000+00:00,3291051.2887,33873
2026-04-24T16:00:00+00:00,639.6,639.97,636.75,637.9,3575.124,2026-04-24T16:59:59.999000+00:00,2282777.2277,23992
2026-04-24T17:00:00+00:00,637.91,638.49,636.54,637.76,2544.083,2026-04-24T17:59:59.999000+00:00,1621921.93073,23609
2026-04-24T18:00:00+00:00,637.77,637.86,635.34,637.48,1395.245,2026-04-24T18:59:59.999000+00:00,888680.10794,16149
2026-04-24T19:00:00+00:00,637.48,638.9,636.76,638.24,1375.004,2026-04-24T19:59:59.999000+00:00,877197.0938,14357
2026-04-24T20:00:00+00:00,638.24,638.3,636.46,637.99,1665.686,2026-04-24T20:59:59.999000+00:00,1061608.6995,13734
2026-04-24T21:00:00+00:00,638.0,638.37,636.89,637.47,2026.913,2026-04-24T21:59:59.999000+00:00,1292412.49871,14940
2026-04-24T22:00:00+00:00,637.47,637.71,635.43,636.11,1207.361,2026-04-24T22:59:59.999000+00:00,768904.67542,13000
2026-04-24T23:00:00+00:00,636.12,636.68,635.94,636.21,774.861,2026-04-24T23:59:59.999000+00:00,493013.86839,6959
2026-04-25T00:00:00+00:00,636.21,636.66,635.49,635.97,2530.278,2026-04-25T00:59:59.999000+00:00,1609329.94833,10343
2026-04-25T01:00:00+00:00,635.97,637.34,635.75,637.04,1648.716,2026-04-25T01:59:59.999000+00:00,1049494.6415,10477
2026-04-25T02:00:00+00:00,637.04,637.69,636.56,637.68,2301.189,2026-04-25T02:59:59.999000+00:00,1466576.27342,9757
2026-04-25T03:00:00+00:00,637.69,637.69,636.91,637.45,2412.311,2026-04-25T03:59:59.999000+00:00,1537165.99243,12141
2026-04-25T04:00:00+00:00,637.45,637.89,636.92,637.73,1051.799,2026-04-25T04:59:59.999000+00:00,670501.88886,7297
2026-04-25T05:00:00+00:00,637.72,637.72,636.41,636.7,1098.403,2026-04-25T05:59:59.999000+00:00,699512.4169,9159
2026-04-25T06:00:00+00:00,636.7,638.08,636.29,637.45,1496.898,2026-04-25T06:59:59.999000+00:00,953854.23975,10801
2026-04-25T07:00:00+00:00,637.46,637.61,636.7,636.7,1808.404,2026-04-25T07:59:59.999000+00:00,1152377.11686,11331
2026-04-25T08:00:00+00:00,636.71,638.5,636.47,638.07,2755.457,2026-04-25T08:59:59.999000+00:00,1757805.31006,11836
2026-04-25T09:00:00+00:00,638.08,638.34,637.16,637.65,2863.479,2026-04-25T09:59:59.999000+00:00,1826272.1425,11242
2026-04-25T10:00:00+00:00,637.64,638.3,637.46,637.99,1182.141,2026-04-25T10:59:59.999000+00:00,754060.97927,8331
2026-04-25T11:00:00+00:00,637.99,637.99,634.2,634.66,2987.149,2026-04-25T11:59:59.999000+00:00,1899454.6471,22246
2026-04-25T12:00:00+00:00,634.66,635.15,632.85,632.93,2782.914,2026-04-25T12:59:59.999000+00:00,1765213.26378,21682
2026-04-25T13:00:00+00:00,632.94,633.9,632.73,632.74,4020.019,2026-04-25T13:59:59.999000+00:00,2545999.28788,23885
2026-04-25T14:00:00+00:00,632.74,632.9,630.92,630.92,5414.339,2026-04-25T14:59:59.999000+00:00,3421730.90482,37767
2026-04-25T15:00:00+00:00,630.92,631.67,629.11,629.91,7505.676,2026-04-25T15:59:59.999000+00:00,4730308.8055,44265
2026-04-25T16:00:00+00:00,629.9,630.41,627.36,629.52,3821.678,2026-04-25T16:59:59.999000+00:00,2404425.80998,29955
2026-04-25T17:00:00+00:00,629.52,629.99,627.32,627.41,2797.847,2026-04-25T17:59:59.999000+00:00,1758757.80971,21344
2026-04-25T18:00:00+00:00,627.41,629.13,627.15,628.71,1665.064,2026-04-25T18:59:59.999000+00:00,1046118.124,15472
2026-04-25T19:00:00+00:00,628.71,629.4,628.17,628.66,1086.961,2026-04-25T19:59:59.999000+00:00,683402.31229,11466
2026-04-25T20:00:00+00:00,628.67,629.41,628.34,629.33,816.69,2026-04-25T20:59:59.999000+00:00,513704.63548,7691
2026-04-25T21:00:00+00:00,629.32,629.75,628.92,629.4,1704.993,2026-04-25T21:59:59.999000+00:00,1072905.25149,10761
2026-04-25T22:00:00+00:00,629.41,630.43,629.01,629.57,1040.631,2026-04-25T22:59:59.999000+00:00,655226.07903,11552
2026-04-25T23:00:00+00:00,629.57,629.67,628.4,628.53,2125.301,2026-04-25T23:59:59.999000+00:00,1336980.20839,9817
2026-04-26T00:00:00+00:00,628.52,629.34,627.5,628.81,2487.504,2026-04-26T00:59:59.999000+00:00,1563446.40656,14472
2026-04-26T01:00:00+00:00,628.82,630.35,628.24,629.77,2323.55,2026-04-26T01:59:59.999000+00:00,1462671.29804,15102
2026-04-26T02:00:00+00:00,629.77,630.11,629.18,629.94,1329.357,2026-04-26T02:59:59.999000+00:00,836952.54531,9941
2026-04-26T03:00:00+00:00,629.95,629.99,627.0,628.63,1773.533,2026-04-26T03:59:59.999000+00:00,1114788.35384,14024
2026-04-26T04:00:00+00:00,628.63,630.72,628.27,630.09,1965.918,2026-04-26T04:59:59.999000+00:00,1236934.13471,15121
2026-04-26T05:00:00+00:00,630.09,632.79,630.01,631.62,2962.866,2026-04-26T05:59:59.999000+00:00,1871539.73482,20703
2026-04-26T06:00:00+00:00,631.62,632.46,630.76,631.04,2165.518,2026-04-26T06:59:59.999000+00:00,1367675.3991,13259
2026-04-26T07:00:00+00:00,631.05,632.61,630.96,632.52,2718.101,2026-04-26T07:59:59.999000+00:00,1716554.66804,12263
2026-04-26T08:00:00+00:00,632.52,632.75,629.9,630.6,3854.853,2026-04-26T08:59:59.999000+00:00,2432232.88233,19719
2026-04-26T09:00:00+00:00,630.61,632.31,630.0,631.7,3126.565,2026-04-26T09:59:59.999000+00:00,1973033.82368,13230
2026-04-26T10:00:00+00:00,631.7,631.84,631.19,631.44,1371.693,2026-04-26T10:59:59.999000+00:00,866280.42339,11414
2026-04-26T11:00:00+00:00,631.44,632.7,631.44,632.54,1459.701,2026-04-26T11:59:59.999000+00:00,922732.49188,11868
